round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,1,1,train,1.5464109255673406,0.6033173461231015,0.006015589961348656,0.06874500399680256,0.011063094446989741
1,2,1,train,1.8433378542254786,0.4729248641558928,0.03449140450520921,0.06408094435075885,0.040264157620799025
1,0,1,train,1.6088020378673398,0.5917634635691659,0.003701658865162403,0.054699049630411826,0.006930678742605408
1,-1,1,validation,0.11024976861255555,0.5535809018567639,0.515194694628649,0.5535809018567639,0.5114718460670018
2,1,1,train,0.9264602383104757,0.7498001598721024,0.7821951836777487,0.7000399680255796,0.7121154887406026
2,0,1,train,0.9519279842340463,0.7501583949313623,0.7739063300448562,0.6293558606124604,0.6550408470365707
2,2,1,train,1.2419585275078961,0.641371557054525,0.3802754685943679,0.3959153082255949,0.30963051834821065
2,-1,1,validation,0.08152042810733502,0.6068965517241379,0.5982968066220394,0.6068965517241379,0.5759824797367421
3,2,1,train,0.9674028647160102,0.7090125538692149,0.48782919068440694,0.4502529510961214,0.3877627005280791
3,0,1,train,0.7345957596459098,0.7923970432946146,0.829709880114646,0.7414994720168955,0.7642890611483087
3,1,1,train,0.7208963590688979,0.7899680255795364,0.8226535974996727,0.7629896083133493,0.781106997671906
3,-1,1,validation,0.0694568059409645,0.653315649867374,0.6957549424817014,0.653315649867374,0.6420639393582891
4,0,1,train,0.6125352484350269,0.8268215417106652,0.8444819659281984,0.7647307286166842,0.7872663258824417
4,2,1,train,0.8264096507323002,0.7462994191493348,0.7204484119035581,0.5939666479295485,0.5717650366965827
4,1,1,train,0.6058553558426162,0.8251398880895283,0.8648562482279525,0.7931654676258992,0.814918312270527
4,-1,1,validation,0.06667899196517879,0.6724137931034483,0.6995851962100585,0.6724137931034483,0.6635056222487576
5,1,1,train,0.5088749880703113,0.8539168665067947,0.8766695235749203,0.8243405275779376,0.8420587525085128
5,0,1,train,0.5239409966318792,0.8549102428722282,0.881172689390416,0.8141499472016895,0.8370078728969274
5,2,1,train,0.7106195155999617,0.7832115420648305,0.7579045587523053,0.6454937230653925,0.6389816520538988
5,-1,1,validation,0.06426958496279679,0.6925729442970823,0.7126278229666101,0.6925729442970823,0.6888438505929078
6,0,1,train,0.4494745287213575,0.8718057022175291,0.8842657337562817,0.8371700105596621,0.8484387756990247
6,1,1,train,0.4446601169154096,0.8705035971223022,0.8953822880690542,0.8485211830535572,0.8639079506504971
6,2,1,train,0.6101255826875122,0.8120667041409031,0.7959011451266752,0.7163200299793892,0.7213613938313237
6,-1,1,validation,0.06277226369719291,0.7013262599469496,0.725009972639435,0.7013262599469496,0.6989658388695337
